tmax,tmin,rain,tmax_tomorrow
69,55,0,71
71,52,0,73
73,49,0,80
80,52,0,64
64,53,0,
,,0,71
71,54,0,68
68,56,0,72
72,54,0,71
71,49,0,71
71,53,0,76
76,50,0,68
68,56,0,63
63,56,0.02,71
71,62,0.15,78
78,61,0,80
80,59,0,85
85,60,0,86
86,58,0,77
77,59,0,83
83,59,0,80
80,61,0,84
84,61,0,80
80,62,0,68
68,59,0,72
72,56,0,72
72,57,0,71
71,57,0,76
76,56,0,71
71,57,0,68
68,56,0,68
68,57,0,72
72,53,0,68
68,55,0,69
69,54,0,70
70,58,0,70
70,58,0,72
72,56,0,71
71,56,0,72
72,55,0,68
68,56,0,70
70,56,0,72
72,59,0,74
74,57,0,69
69,55,0,69
69,55,0,68
68,57,0,68
68,57,0,70
70,57,0,68
68,56,0,68
68,56,0,68
68,54,0,69
69,55,0,69
69,54,0,67
67,55,0,65
65,55,0,67
67,55,0,72
72,55,0,72
72,57,0,69
69,56,0,70
70,59,0,67
67,56,0,73
73,58,0,81
81,56,0,73
73,56,0,77
77,61,0,74
74,58,0,70
70,59,0,80
80,60,0,76
76,56,0,70
70,54,0,66
66,53,0,70
70,53,0,66
66,58,0,72
72,59,0,76
76,63,0,72
72,61,0,72
72,59,0,75
75,60,0,77
77,62,0,80
80,59,0,73
73,59,0,74
74,59,0,76
76,63,0,75
75,62,0,77
77,61,0,77
77,59,0,87
87,54,0,89
89,58,0,77
77,56,0,77
77,56,0,75
75,59,0,74
74,64,0,72
72,61,0,68
68,59,0,68
68,58,0,73
73,60,0,73
73,58,0,73
73,57,0,79
79,52,0,82
82,51,0,73
73,53,0,68
68,55,0.61,70
70,52,0,77
77,53,0,73
73,54,0,69
69,57,0,72
72,55,0,74
74,54,0,76
76,56,0,75
75,59,0,72
72,59,0,69
69,55,0,68
68,56,0,71
71,55,0,87
87,58,0,82
82,56,0,84
84,48,0,78
78,50,0,71
71,48,0,67
67,49,0,68
68,48,0,63
63,50,0,64
64,51,0,72
72,49,0,76
76,48,0,83
83,45,0,82
82,46,0,80
80,47,0,71
71,48,0,76
76,47,0,65
65,48,0,63
63,49,0,65
65,47,0,61
61,51,0,59
59,52,0,67
67,47,0,72
72,45,0,60
60,51,0.01,60
60,45,0,62
62,47,0,65
65,45,0,69
69,45,0,72
72,46,0,63
63,45,0,63
63,44,0,68
68,43,0,71
71,42,0,68
68,44,0,68
68,48,0,65
65,47,0,69
69,42,0,64
64,46,0,64
64,49,0,70
70,51,0,72
72,47,0,60
60,49,0,63
63,44,0,61
61,45,0,61
61,47,0,59
59,45,0,64
64,53,0.44,60
60,53,0.71,64
64,52,0.02,71
71,55,0,63
63,47,0,61
61,38,0,63
63,38,0,65
65,42,0,61
61,42,0,65
65,45,0,65
65,41,0,64
64,41,0,64
64,40,0,61
61,41,0,56
56,43,0,51
51,33,0,50
50,28,0,52
52,36,0.23,50
50,32,0.05,48
48,31,0,54
54,30,0,54
54,31,0,53
53,31,0,54
54,31,0,53
53,34,0,57
57,31,0,58
58,33,,66
66,36,0,60
60,39,0,56
56,36,0,58
58,39,0,57
57,33,0,62
62,37,0,62
62,36,0,60
60,37,0,66
66,39,0,62
62,37,0,62
62,35,0,58
58,35,0,62
62,31,0,72
72,34,0,61
61,34,0,59
59,36,0,60
60,34,0,61
61,36,0,64
64,39,0,62
62,37,0,68
68,37,0,58
58,38,0,60
60,42,0,55
55,45,0,59
59,44,0.01,58
58,41,0,56
56,42,0,60
60,38,0,70
70,39,0,74
74,41,0,77
77,43,0,69
69,42,0,62
62,35,0,67
67,36,0,64
64,35,0,66
66,36,0,65
65,34,0,67
67,34,0,71
71,38,0,63
63,41,0,70
70,41,0,69
69,43,0,57
57,49,0,63
63,49,0,61
61,55,0,59
59,51,0.03,61
61,41,0,58
58,35,0,51
51,45,0.34,56
56,40,0,55
55,38,0,54
54,35,0.1,53
53,46,0.52,56
56,50,0.35,59
59,54,0.39,59
59,56,0.52,58
58,49,0,58
58,49,0.01,61
61,49,0,65
65,49,0,64
64,51,0.01,60
60,49,0,64
64,45,0.01,61
61,38,0,62
62,43,0,64
64,48,0,66
66,40,0,69
69,43,0,67
67,43,0,67
67,45,0,73
73,43,0,65
65,48,0,60
60,55,0.45,66
66,55,0.22,63
63,55,0.74,69
69,54,0.03,61
61,53,0.02,61
61,50,0.1,66
66,55,0,66
66,54,0.26,65
65,51,0.01,66
66,48,0,72
72,46,0,71
71,55,0,68
68,56,0,74
74,47,0,78
78,53,0,73
73,47,0,67
67,53,0,77
77,47,0,72
72,48,0,69
69,49,0,70
70,43,0,73
73,45,0,70
70,50,0,63
63,48,0,65
65,51,0,65
65,48,0,72
72,46,0,63
63,45,0.15,62
62,53,0.63,65
65,56,0,69
69,56,0.01,60
60,53,0.87,61
61,50,0,57
57,48,0.57,58
58,46,0.69,61
61,45,0,62
62,46,0,61
61,50,0.32,65
65,46,0,72
72,49,0,79
79,51,0,78
78,56,0,66
66,52,0,74
74,51,0,63
63,53,0,64
64,54,0,69
69,53,0,68
68,50,0,66
66,52,0,73
73,50,0,64
64,51,0,64
64,51,0,65
65,52,0,76
76,50,0,67
67,50,0,65
65,52,0,67
67,45,0,66
66,51,0.02,58
58,52,0.57,63
63,43,0,65
65,52,0,71
71,47,0,83
83,50,0,89
89,57,0,85
85,57,0,72
72,53,0,67
67,54,0,68
68,57,0,67
67,55,0,69
69,52,0,64
64,51,0,65
65,54,0,69
69,55,0,70
70,51,0,77
77,53,0,82
82,50,0,91
91,56,0,90
90,59,0,83
83,57,0,70
70,55,0,67
67,55,0,70
70,56,0,68
68,56,0,70
70,55,0,70
70,55,0,69
69,54,0,68
68,54,0,67
67,55,0,73
73,56,0,73
73,51,0,68
68,54,0,74
74,49,0,77
77,51,0,64
64,53,0,69
69,53,0,72
72,51,0,67
67,52,0,67
67,52,0,70
70,52,0,67
67,52,0,68
68,53,0,70
70,56,0,86
86,53,0,78
78,58,0,68
68,57,0,70
70,58,0,66
66,55,0,72
72,55,0,80
80,53,0,68
68,54,0,65
65,56,0,73
73,50,0,82
82,53,0,70
70,52,0,74
74,54,0,65
65,53,0,66
66,54,0,70
70,55,0,70
70,54,0,68
68,57,0,70
70,59,0,71
71,57,0,72
72,57,0,80
80,54,0,82
82,57,0,72
72,56,0,70
70,57,0,69
69,54,0,67
67,54,0,72
72,53,0,70
70,53,0,70
70,54,0,68
68,57,0,71
71,57,0,73
73,60,0,72
72,61,0,70
70,58,0,71
71,58,0,76
76,57,0,77
77,59,0,74
74,62,0,73
73,63,0,71
71,63,0,72
72,62,0,73
73,62,0,74
74,63,0,76
76,63,0.01,76
76,63,0,83
83,62,0,90
90,60,0,77
77,61,0,78
78,61,0,72
72,61,0,76
76,60,0,73
73,59,0,71
71,59,0,72
72,58,0,68
68,60,0,69
69,61,0,73
73,61,0,74
74,62,0,78
78,60,0,69
69,60,0,73
73,58,0,67
67,59,0,73
73,60,0,73
73,61,0,74
74,61,0,75
75,60,0,73
73,59,0,74
74,58,0,73
73,60,0,72
72,58,0,68
68,60,0,74
74,60,0,73
73,62,0,75
75,61,0,75
75,62,0,75
75,60,0,74
74,59,0,72
72,63,0,75
75,62,0,77
77,59,0,75
75,60,0,72
72,61,0,77
77,59,0,76
76,61,0,83
83,57,0,72
72,60,0,76
76,61,0,74
74,61,0,72
72,60,0,72
72,60,0,72
72,60,0,68
68,59,0,72
72,57,0,82
82,54,0,83
83,57,0,77
77,57,0,75
75,59,0,74
74,60,0,77
77,62,0,78
78,58,0,77
77,61,0,78
78,61,0,73
73,59,0,71
71,63,0,69
69,64,0,75
75,63,0,75
75,63,0,77
77,65,0.01,72
72,58,0.43,73
73,60,0,71
71,55,0,72
72,61,0,69
69,57,0,73
73,57,0,83
83,53,0,87
87,52,0,89
89,55,0,92
92,55,0,88
88,53,0,83
83,52,0,73
73,51,0,75
75,52,0,66
66,57,0,66
66,56,0,73
73,55,0,86
86,51,0,83
83,50,0,72
72,58,0,71
71,54,0,71
71,51,0,73
73,51,0,75
75,54,0,71
71,55,0,70
70,54,0.01,70
70,49,0,71
71,49,0,72
72,55,0.01,71
71,56,0,70
70,60,0.23,69
69,50,0,67
67,47,0,71
71,48,0,77
77,50,0,71
71,54,0,64
64,57,0.32,64
64,48,0,66
66,44,0,66
66,44,0,69
69,46,0,72
72,48,0,72
72,50,0,70
70,50,0.01,72
72,50,0,70
70,48,0,65
65,47,0,66
66,58,0,66
66,56,0.11,64
64,55,0.2,65
65,49,0,64
64,46,0,65
65,47,0,67
67,47,0,62
62,46,0,61
61,52,0.15,59
59,51,0.66,61
61,51,0,65
65,53,0.26,62
62,42,0,62
62,40,0,73
73,41,0,65
65,45,0,65
65,42,0,62
62,42,0,64
64,54,0.08,60
60,52,0.32,66
66,53,0,61
61,54,1.18,64
64,58,1.43,65
65,55,0.01,67
67,53,0.1,66
66,57,0.11,64
64,52,0.01,68
68,51,0,65
65,53,0,64
64,54,0,64
64,50,3.12,56
56,49,0.48,57
57,46,0,61
61,47,0.19,56
56,49,1.09,61
61,50,0.65,59
59,49,0.13,61
61,51,0,57
57,54,0.25,60
60,54,0,64
64,55,0.09,63
63,51,0,65
65,47,0,61
61,48,0.02,59
59,45,0,60
60,39,0,55
55,38,0,55
55,39,0,55
55,42,0,55
55,38,0,59
59,36,0,56
56,38,0,50
50,32,0,53
53,32,0,54
54,35,0,56
56,36,0,59
59,38,0,64
64,38,0,61
61,42,0,63
63,46,0,60
60,47,0,57
57,42,0,57
57,41,0,66
66,43,0,59
59,39,0,59
59,40,0,57
57,43,0,57
57,48,0,65
65,49,0,63
63,47,0,58
58,45,0,61
61,40,0,60
60,41,0,64
64,39,0,69
69,46,0,59
59,40,0,61
61,41,0,67
67,47,0,63
63,43,0,64
64,42,0,62
62,46,0,73
73,44,0,65
65,40,0,65
65,43,0,67
67,47,0,64
64,46,0,63
63,48,0,63
63,58,0.91,64
64,54,0.03,63
63,53,0.99,64
64,49,0,63
63,44,0,64
64,42,0,69
69,47,0,70
70,46,0,71
71,47,0,70
70,45,0,71
71,46,0,58
58,53,0,64
64,50,0,61
61,50,0,65
65,52,0,68
68,46,0,67
67,45,0,64
64,44,0,64
64,36,0,65
65,45,0,67
67,45,0,63
63,48,0,59
59,44,0.07,63
63,44,0,59
59,45,0,64
64,42,0,67
67,41,0,70
70,42,0,71
71,42,0,71
71,45,0,65
65,44,0,65
65,48,0,63
63,48,0,65
65,51,0.02,73
73,46,0,74
74,48,0,80
80,52,0,69
69,54,0,68
68,53,0,66
66,51,0,68
68,48,0,73
73,47,0,66
66,48,0,71
71,54,0,66
66,54,0.02,64
64,53,0.05,65
65,53,0,72
72,48,0,80
80,50,0,64
64,52,0,74
74,48,0,73
73,47,0,65
65,47,0,68
68,55,0,65
65,45,0,69
69,48,0,67
67,44,0,64
64,43,0,58
58,50,0.11,63
63,44,0,61
61,48,0.74,63
63,47,0.01,67
67,43,0,66
66,46,0,72
72,47,0,73
73,48,0,62
62,50,0,65
65,48,0,71
71,47,0,81
81,48,0,72
72,48,0,67
67,49,0,63
63,49,0,63
63,53,0,61
61,53,0,66
66,52,0,64
64,52,0,63
63,52,0.08,63
63,51,0.14,69
69,47,0,81
81,50,0,63
63,52,0,66
66,51,0,84
84,49,0,76
76,53,0,65
65,52,0,64
64,52,0,59
59,51,0,62
62,51,0,66
66,50,0,67
67,47,0,65
65,46,0,63
63,52,0,62
62,51,0,62
62,52,0,65
65,51,0,63
63,51,0,66
66,53,0,62
62,52,0,61
61,53,0,64
64,54,0,60
60,54,0,63
63,54,0,68
68,54,0,66
66,54,0,62
62,56,0,62
62,53,0,61
61,52,0,63
63,52,0,65
65,53,0,63
63,53,0,63
63,52,0,62
62,52,0,66
66,51,0,65
65,52,0,73
73,57,0,65
65,56,0,65
65,55,0,70
70,53,0,69
69,53,0,71
71,56,0,73
73,56,0,88
88,56,0,77
77,55,0,70
70,58,0.18,73
73,57,0,75
75,54,0,72
72,57,0,67
67,55,0,62
62,54,0,68
68,55,0,69
69,53,0,66
66,52,0,71
71,52,0,69
69,52,0,67
67,56,0,64
64,54,0,70
70,53,0,73
73,55,0,79
79,56,0,73
73,58,0,74
74,58,0,72
72,60,0,73
73,57,0,82
82,57,0,76
76,58,0,74
74,60,0,73
73,60,0,71
71,60,0,75
75,61,0,73
73,61,0,73
73,61,0,69
69,60,0,67
67,59,0.01,73
73,61,0,74
74,61,0,75
75,63,0,74
74,62,0,70
70,60,0,77
77,58,0,76
76,60,0,74
74,61,0,75
75,60,0,87
87,61,0,79
79,62,0,70
70,60,0,69
69,60,0,69
69,60,0,74
74,59,0,70
70,60,0,71
71,58,0,81
81,56,0,87
87,56,0,79
79,60,0,75
75,61,0,72
72,61,0,75
75,62,0,73
73,63,0,75
75,64,0,75
75,62,0,77
77,57,0,72
72,58,0,77
77,61,0,70
70,62,0,72
72,59,0,73
73,60,0,73
73,61,0,78
78,55,0,76
76,64,0,76
76,61,0,92
92,57,0,93
93,61,0,80
80,59,0,75
75,61,0,74
74,63,0,70
70,62,0,69
69,62,0,75
75,61,0,73
73,61,0,75
75,61,0,74
74,60,0,79
79,58,0,84
84,59,0,91
91,62,0,76
76,65,0,78
78,61,0,78
78,60,0,75
75,58,0,73
73,62,0,70
70,60,0,72
72,55,0,79
79,51,0,84
84,52,0,91
91,54,0,95
95,57,0,93
93,60,0,89
89,59,0,79
79,60,0,75
75,58,0,76
76,59,0,73
73,60,0,70
70,59,0,73
73,58,0,73
73,57,0,79
79,54,0,88
88,53,0,91
91,56,0,91
91,61,0,66
66,57,0,76
76,52,0,89
89,56,0,75
75,57,0,74
74,55,0,73
73,56,0,70
70,54,0,68
68,60,0,65
65,57,0,73
73,60,0,74
74,54,0,71
71,53,0,73
73,52,0,76
76,53,0,75
75,56,0,76
76,58,0,82
82,54,0,80
80,53,0,72
72,61,0,76
76,56,0,85
85,53,0,88
88,58,0,78
78,58,0,70
70,61,0,74
74,60,0,71
71,60,0,71
71,61,0,70
70,58,0,80
80,53,0,77
77,51,0,73
73,52,0,75
75,51,0,75
75,51,0,70
70,56,0,75
75,56,0,72
72,56,0,70
70,56,0,74
74,52,0,76
76,48,0,75
75,53,0,70
70,55,0.04,64
64,51,0.31,66
66,45,0,67
67,45,0,65
65,43,0,67
67,45,0,67
67,43,0,62
62,47,0,59
59,49,0.29,61
61,42,0,61
61,39,0,64
64,40,0,69
69,42,0,64
64,40,0,62
62,50,0.3,62
62,46,0,62
62,49,0,64
64,41,0,67
67,43,0,68
68,45,0,73
73,42,0,63
63,43,0,59
59,45,0,58
58,47,0.12,54
54,38,0.05,56
56,35,0,59
59,34,0,58
58,39,0,55
55,35,0,53
53,35,0,56
56,39,0,56
56,43,0,59
59,41,0.24,59
59,41,0,54
54,40,0,63
63,44,0.02,59
59,49,0,61
61,46,0,66
66,53,0,62
62,49,0.3,58
58,43,0.18,57
57,39,0,56
56,47,0.69,56
56,44,0,62
62,35,0,56
56,37,0,58
58,38,0,59
59,45,0.28,56
56,46,0.22,53
53,39,0.68,57
57,50,0.91,59
59,52,0.41,56
56,47,0,55
55,41,0.14,53
53,35,0,55
55,34,0,49
49,30,0,48
48,36,0.04,52
52,32,0,53
53,34,0,54
54,34,0,52
52,35,0,53
53,43,0,59
59,44,0,62
62,47,0.08,55
55,49,0.75,54
54,48,0.86,58
58,42,0.03,53
53,42,0,56
56,49,0.05,58
58,48,0,60
60,49,0,62
62,47,0,59
59,46,0.26,56
56,43,0.08,60
60,46,0.24,61
61,51,0.2,59
59,56,0.67,63
63,52,0.75,62
62,52,0.9,60
60,46,0,62
62,50,0,60
60,54,0.28,58
58,51,0.01,58
58,42,0,60
60,49,0,60
60,43,0,63
63,47,0,59
59,44,0,61
61,54,0.06,59
59,51,0,57
57,49,0,58
58,42,0,58
58,42,0,57
57,40,0,62
62,45,0,63
63,40,0,64
64,42,0,74
74,44,0,79
79,52,0,70
70,46,0,68
68,48,0,74
74,48,0,66
66,47,0,66
66,51,0,71
71,47,0,74
74,51,0,76
76,50,0,69
69,52,0.23,63
63,50,0.07,63
63,49,0,60
60,42,0,64
64,41,0,69
69,44,0,68
68,44,0,70
70,45,0,72
72,49,0,66
66,51,0,68
68,51,0,66
66,47,0,72
72,49,0,71
71,50,0,67
67,52,0,65
65,59,0,65
65,59,0.2,65
65,56,1.26,62
62,51,0.84,59
59,49,0.18,59
59,42,0,63
63,52,0.02,64
64,59,0.66,59
59,53,0.17,60
60,52,0.53,60
60,56,0.77,62
62,50,0,66
66,44,0,70
70,46,0,75
75,49,0,64
64,52,0,67
67,54,0,66
66,52,0.1,65
65,52,0.07,63
63,47,0,67
67,47,0,68
68,47,0,67
67,50,0,67
67,48,0,64
64,53,0,63
63,50,0,65
65,43,0,63
63,48,0,64
64,54,0,63
63,53,0,69
69,51,0,63
63,51,0,68
68,54,0,79
79,48,0,86
86,57,0,72
72,57,0,68
68,57,0.14,64
64,58,0.5,59
59,55,0.2,66
66,54,0,63
63,54,0,65
65,54,0,65
65,49,0.08,70
70,50,0,80
80,48,0,81
81,52,0,81
81,53,0,79
79,53,0,74
74,49,0,76
76,58,0,65
65,57,0.05,67
67,50,0,69
69,52,0,68
68,50,0,66
66,47,0,65
65,54,0.03,68
68,48,0,66
66,52,0,82
82,55,0,80
80,55,,68
68,53,,69
69,54,0,69
69,56,0,68
68,57,0,60
60,56,0,62
62,57,0.02,67
67,56,,66
66,54,0,68
68,54,0,67
67,53,0,66
66,53,0,67
67,57,0,71
71,57,0,69
69,57,0,73
73,56,0,88
88,52,0,76
76,57,0,67
67,55,0,64
64,53,0,68
68,55,0,68
68,56,0,68
68,55,0,65
65,57,0,66
66,57,0,70
70,55,0,75
75,53,0,82
82,56,0,73
73,55,0,73
73,54,0,77
77,54,0,71
71,54,0,76
76,57,0,89
89,54,0,77
77,57,0,75
75,55,0,68
68,55,0,70
70,59,0,70
70,59,0,66
66,59,0,70
70,55,0,82
82,51,0,76
76,55,0,67
67,57,0,68
68,56,0,67
67,55,0,73
73,58,0,72
72,59,0,76
76,57,0,87
87,56,0,75
75,54,0,80
80,54,0,67
67,54,0,73
73,55,0,75
75,56,0,79
79,55,0,78
78,55,0,75
75,54,0,72
72,55,0,64
64,54,0,74
74,56,0,69
69,54,0,72
72,55,0,70
70,56,0,71
71,57,0,68
68,57,0,65
65,57,0,65
65,57,0,68
68,55,0,74
74,59,0,77
77,57,0,73
73,53,0,71
71,57,0,80
80,59,0,72
72,56,0,70
70,56,0,73
73,57,0,68
68,58,0,70
70,58,0,70
70,57,0,70
70,56,0,71
71,56,0,74
74,56,0,77
77,54,0,73
73,56,0,73
73,56,0,83
83,54,0,77
77,57,0,75
75,56,0,73
73,56,0,69
69,57,0,70
70,58,0,72
72,58,0,71
71,57,0,72
72,55,0,66
66,58,0,68
68,57,0,67
67,57,0,71
71,57,0,73
73,57,0,74
74,57,0,73
73,56,0,72
72,58,0,71
71,58,0,75
75,56,0,71
71,57,0,69
69,56,0,70
70,57,0,70
70,57,0,72
72,59,0,70
70,59,0,69
69,60,0,70
70,60,0,69
69,59,0,71
71,60,0,69
69,58,0,69
69,57,0,73
73,62,0,72
72,61,0,72
72,60,0,73
73,59,0,74
74,61,0,72
72,59,0,67
67,59,0,72
72,58,0,66
66,58,0,69
69,57,0,74
74,52,0,82
82,51,0,87
87,52,0,71
71,56,0,69
69,57,0,69
69,58,0,69
69,59,0,67
67,58,0,73
73,56,0,75
75,53,0,69
69,56,0,72
72,56,0,78
78,56,0,89
89,53,0,90
90,59,0,72
72,58,0,69
69,55,0,71
71,56,0,75
75,51,0,82
82,55,0,94
94,55,0,95
95,56,0,84
84,58,0,68
68,55,0,65
65,56,0,67
67,55,0,71
71,48,0,69
69,56,0,66
66,51,0,70
70,57,0,72
72,50,0,76
76,49,0,83
83,52,0,83
83,52,0,81
81,51,0,66
66,52,0,69
69,56,0,64
64,56,0,72
72,56,0,67
67,59,0.4,73
73,57,0.38,67
67,63,0.84,69
69,55,0,69
69,51,0,74
74,50,0,76
76,51,0,76
76,52,0,69
69,53,0,67
67,51,0,69
69,63,0.02,73
73,63,0.03,73
73,55,0,73
73,60,0.42,69
69,63,0.25,70
70,60,0,67
67,59,0.55,67
67,54,0,65
65,53,0,68
68,48,0,75
75,51,0,72
72,52,0,67
67,49,0,70
70,60,0,70
70,55,0,73
73,56,0,73
73,54,0,74
74,54,0,75
75,54,0,72
72,56,0,71
71,52,0,62
62,51,0,64
64,55,0,63
63,46,0,61
61,42,0,69
69,43,0,61
61,57,0.19,62
62,52,0.14,62
62,45,0,62
62,45,0.28,61
61,45,0.28,60
60,40,0,59
59,43,0,58
58,52,0.38,61
61,52,0.11,63
63,50,0.02,60
60,41,0,57
57,41,0,61
61,40,0,65
65,46,0,62
62,41,0,60
60,42,0,56
56,49,0,58
58,43,0,53
53,41,0.19,60
60,47,0.5,64
64,56,0.09,61
61,52,0.98,54
54,46,0,58
58,46,0,58
58,50,0.01,62
62,55,0.02,60
60,47,1.48,56
56,45,0,52
52,35,0,56
56,34,0,58
58,33,0,56
56,37,0,66
66,43,0,65
65,42,0,54
54,47,0.87,53
53,42,0,53
53,35,0,55
55,38,0,54
54,37,0,62
62,36,0,59
59,39,0,59
59,41,0,56
56,42,0,56
56,47,0.02,54
54,45,0.07,59
59,49,0.48,57
57,48,0.68,52
52,39,0,52
52,34,0,62
62,44,0.56,61
61,57,0.98,60
60,53,0.4,60
60,55,1.42,58
58,49,0.06,53
53,45,0.18,56
56,39,0,56
56,38,0,55
55,38,0,53
53,39,0,55
55,39,0,54
54,48,0.58,58
58,51,0.02,57
57,48,1.01,56
56,49,0.33,58
58,48,0.56,53
53,46,0.18,56
56,41,0,56
56,41,0,56
56,44,0,58
58,41,0,59
59,39,0,61
61,41,0,62
62,39,0,58
58,39,0,61
61,47,0,64
64,51,0.1,61
61,56,0.42,60
60,51,0.06,63
63,49,0.12,60
60,55,0.74,62
62,57,0.68,64
64,58,0.33,64
64,58,0.55,63
63,52,0.13,61
61,46,0,64
64,42,0,62
62,45,0,65
65,46,0,65
65,51,0,64
64,54,0.38,61
61,54,1.16,59
59,52,0.11,57
57,51,0.08,61
61,55,2,62
62,52,0.4,57
57,43,0.01,55
55,41,0,56
56,37,0,56
56,40,0,58
58,39,0.03,56
56,41,0.04,60
60,39,0,62
62,41,0,66
66,41,0,65
65,43,0,62
62,52,0.61,54
54,46,0.22,55
55,45,0.16,60
60,42,0,67
67,44,0,71
71,49,0,69
69,53,0,66
66,51,0,71
71,47,0,74
74,48,0,78
78,53,0,63
63,54,0,67
67,53,0,76
76,48,0,68
68,53,0,64
64,56,0,64
64,55,0.4,67
67,59,0.3,63
63,52,0.28,62
62,45,0,58
58,53,0.68,64
64,52,0,64
64,54,0.04,65
65,52,0,74
74,49,0,68
68,50,0,66
66,55,0,76
76,53,0,76
76,49,0,74
74,52,0,70
70,48,0,70
70,51,0,74
74,52,0,67
67,50,0.92,65
65,50,0.52,59
59,46,0.09,62
62,42,0,67
67,46,0,67
67,55,0.01,67
67,55,0.31,62
62,52,0.01,65
65,44,0,67
67,45,0,62
62,51,0.23,65
65,55,0.1,68
68,56,0.03,69
69,55,0.23,69
69,54,0.01,75
75,51,0,67
67,49,0,67
67,54,0,65
65,55,0,66
66,56,0,66
66,54,0,69
69,51,0,73
73,49,0,79
79,53,0,77
77,52,0,87
87,54,0,85
85,57,0,90
90,58,0,68
68,56,0,69
69,54,0,66
66,52,0,73
73,54,0,73
73,51,0,77
77,52,0,66
66,54,0,68
68,54,0,67
67,54,0,67
67,51,0,65
65,47,0,66
66,53,0,65
65,53,0,69
69,52,0,76
76,50,0,83
83,53,0,85
85,56,0,82
82,56,0,73
73,54,0,70
70,55,0,68
68,55,0,66
66,57,0,66
66,56,0,68
68,56,0,65
65,55,0,63
63,55,0,63
63,55,0,71
71,56,0,69
69,57,0,74
74,55,0,69
69,55,0,69
69,53,0,74
74,51,0,67
67,54,0,68
68,56,0,69
69,61,0.03,69
69,58,0,70
70,56,0,68
68,54,0,69
69,52,0,73
73,53,0,76
76,52,0,76
76,55,0,78
78,60,0,83
83,61,0,97
97,66,0,81
81,61,0,77
77,59,0,78
78,57,0,85
85,61,0,72
72,59,0,71
71,60,0,70
70,59,0,75
75,61,0,68
68,60,0,68
68,59,0,68
68,58,0,68
68,56,0,68
68,56,0,71
71,57,0,73
73,58,0,70
70,58,0,71
71,57,0,75
75,56,0,81
81,57,0,79
79,58,0,73
73,56,0,72
72,55,0,74
74,55,0,70
70,56,0,72
72,57,0,75
75,58,0,86
86,56,0,87
87,59,0,74
74,58,0,70
70,57,0,72
72,55,0,71
71,58,0,74
74,56,0,84
84,56,0,73
73,59,0,76
76,57,0,73
73,58,0,72
72,57,0,76
76,55,0,67
67,55,0,66
66,55,0,70
70,56,0,70
70,56,0,75
75,54,0,84
84,56,0,75
75,62,0,73
73,65,0,72
72,59,0,70
70,60,0,70
70,61,0,68
68,59,0,65
65,58,0,68
68,58,0,70
70,58,0,66
66,57,0,69
69,57,0,64
64,57,0,68
68,58,0,72
72,59,0,71
71,59,0,71
71,60,0,70
70,59,0,74
74,61,0,73
73,60,0,73
73,58,0,68
68,58,0,66
66,58,0,71
71,55,0,84
84,51,0,82
82,56,0,79
79,58,0,68
68,58,0,69
69,56,0,90
90,53,0,101
101,60,0,101
101,66,0,89
89,67,0,81
81,63,0,81
81,64,0,77
77,61,0,73
73,62,0,70
70,60,0,74
74,61,0,92
92,57,0,85
85,65,0.07,84
84,62,0,73
73,63,0,69
69,61,0,72
72,55,0,71
71,53,0,70
70,57,0,71
71,61,0,74
74,55,0,72
72,56,0,68
68,56,0,68
68,52,0,78
78,49,0,77
77,49,0,81
81,51,0,91
91,52,0,87
87,55,0,82
82,54,0,67
67,56,0,73
73,55,0,73
73,50,0,73
73,50,0,72
72,51,0,75
75,48,0,77
77,48,0,82
82,47,0,78
78,50,0,77
77,49,0,76
76,56,0,76
76,50,0,66
66,48,0,70
70,45,0,72
72,43,0,79
79,44,0,79
79,46,0,79
79,46,0,76
76,49,0,63
63,42,0,64
64,53,0.11,63
63,50,0.02,67
67,44,0,72
72,47,0,86
86,50,0,92
92,60,0,83
83,54,0,82
82,52,0,81
81,50,0,68
68,50,,61
61,53,0,62
62,54,0,64
64,48,0,66
66,46,0,65
65,46,0,65
65,53,0.09,61
61,50,0.28,59
59,46,0,63
63,45,0,64
64,40,0,63
63,46,0.06,73
73,53,0.02,62
62,49,0.1,63
63,50,0,63
63,48,0,66
66,53,0.01,64
64,49,0,64
64,51,0.19,62
62,52,1.87,63
63,42,0,60
60,39,0,60
60,38,0,66
66,54,0,65
65,54,0,67
67,50,0,65
65,53,0,66
66,52,0,70
70,53,0,63
63,56,0.13,59
59,45,0.25,59
59,40,0,61
61,41,0,62
62,42,0,58
58,41,0,57
57,41,0.01,59
59,44,0.01,64
64,37,0,67
67,39,0,65
65,37,0,62
62,42,0,66
66,36,0,64
64,36,0,62
62,36,0,61
61,35,0,60
60,33,0,59
59,34,0,63
63,34,0,58
58,37,0,64
64,40,0,64
64,42,0,59
59,37,0,58
58,35,0,56
56,43,0.07,58
58,36,0,54
54,31,0,54
54,40,0,54
54,41,0,57
57,41,0,60
60,36,0,56
56,36,0,58
58,36,0,57
57,39,0,56
56,35,0,60
60,39,0,57
57,39,0,58
58,44,0,56
56,40,0.62,64
64,52,0.02,60
60,52,0.33,56
56,42,0,52
52,41,0,58
58,47,2.56,58
58,50,0.33,56
56,43,0,58
58,51,0,58
58,46,0,65
65,40,0,54
54,44,0,60
60,43,0,61
61,53,0,60
60,49,0,58
58,51,0.1,56
56,43,0,55
55,36,0,56
56,36,0.01,58
58,47,0.33,56
56,41,0,58
58,41,0.24,56
